SBD,Trường,Ngành,Tổ hợp,Năm,Điểm học sinh,Điểm chuẩn trung bình,Điểm chuẩn dự kiến,Chỉ tiêu,q0,Market trend,Xu hướng điểm chuẩn,Xác suất trúng tuyển
8182,QSB,khoa học máy tính,D01,2025,20.65,21.0,21.25,122.69,122.69,0.5,0.0,0.3543
15787,VLU,thú y,B00,2025,12.7,15.0,15.04,198.5,152.43,0.68,-0.0,0.0879
5514,LPS,luật kinh tế,C00,2025,21.5,21.0,21.25,141.53,141.53,0.5,0.0,0.5622
532,TYS,điều dưỡng,B00,2025,21.75,23.57,23.82,153.48,153.48,0.5,0.0,0.112
1335,KTA,công nghệ thông tin,A01,2025,24.3,23.8,24.05,132.31,132.31,0.5,-0.0,0.5622
8391,SPS,tâm lý học,C00,2025,27.25,26.45,26.38,151.5,133.53,0.68,-0.39,0.7047
31481,UFM,tài chính - ngân hàng,D01,2025,23.9,22.5,22.69,163.5,135.02,0.8,0.0,0.7703
11723,IUH,luật kinh tế,C00,2025,21.5,23.5,23.75,141.53,141.53,0.5,-0.0,0.0953
27136,QST,quản lý tài nguyên và môi trường,A01,2025,24.65,21.5,22.07,100.0,129.8,0.68,0.0,0.9296
426,SGD,sư phạm ngữ văn,C00,2025,12.5,28.11,28.36,139.2,139.2,0.5,0.0,0.0
1398,HSU,thiết kế đồ họa,D01,2025,18.5,15.0,15.57,108.5,133.22,0.76,-0.0,0.9493
8950,DCQ,luật kinh tế,C00,2025,18.75,16.0,16.25,141.53,141.53,0.5,0.0,0.9241
386,KTA,kiến trúc,A01,2025,23.25,21.0,21.25,134.55,134.55,0.5,0.0,0.8808
8660,QSC,an toàn thông tin,D01,2025,23.45,24.28,23.78,130.5,145.58,0.87,-1.49,0.4182
5035,SPK,công nghệ sinh học,D01,2025,16.7,15.0,15.75,100.0,155.72,0.79,0.0,0.7211
2761,SPS,tâm lý học,C00,2025,25.75,26.45,26.38,151.5,133.53,0.68,-0.39,0.3475
46864,GTS,kỹ thuật xây dựng,D01,2025,11.6,18.0,17.83,130.67,130.67,0.5,-0.6,0.002
2592,KSA,logistics và quản lý chuỗi cung ứng,C00,2025,21.75,19.0,19.25,119.38,119.38,0.5,0.0,0.9241
958,UFM,tài chính - ngân hàng,D01,2025,24.75,22.5,22.69,163.5,135.02,0.8,0.0,0.887
4372,QSB,khoa học máy tính,D01,2025,24.25,21.0,21.25,122.69,122.69,0.5,0.0,0.9526
5396,YDS,điều dưỡng,A00,2025,17.7,23.02,23.4,92.5,153.48,0.82,-0.61,0.0033
95,QSC,an toàn thông tin,D01,2025,23.85,24.28,23.78,130.5,145.58,0.87,-1.49,0.5175
3528,NLS,quản lý tài nguyên và môi trường,C00,2025,17.75,15.0,15.25,141.5,129.8,0.68,0.0,0.9241
7673,QSX,quản lý giáo dục,C00,2025,12.75,26.9,27.15,153.02,153.02,0.5,-0.0,0.0
8584,MBS,xã hội học,C00,2025,17.75,18.0,18.25,132.95,132.95,0.5,-0.0,0.3775
4412,TYS,điều dưỡng,B00,2025,16.2,23.57,23.82,153.48,153.48,0.5,0.0,0.0005
7771,KTA,công nghệ thông tin,D01,2025,25.1,23.8,24.05,132.31,132.31,0.5,-0.0,0.7408
8507,GTS,kỹ thuật môi trường,D01,2025,21.95,19.0,19.25,145.4,145.4,0.5,0.0,0.937
6952,HSU,nghệ thuật,D01,2025,12.35,15.0,15.16,161.5,137.08,0.68,0.0,0.0568
5876,HVU,thú y,B00,2025,19.2,18.0,18.32,155.5,152.43,0.68,0.0,0.7068
1226,SPS,tâm lý học,C00,2025,23.5,26.45,26.38,151.5,133.53,0.68,-0.39,0.0532
1844,LPS,luật kinh tế,C00,2025,19.5,21.0,21.25,141.53,141.53,0.5,0.0,0.148
27483,SGD,sư phạm ngữ văn,C00,2025,19.0,28.11,28.36,139.2,139.2,0.5,0.0,0.0001
743,NTT,ngôn ngữ trung quốc,C00,2025,17.75,15.0,14.75,202.5,126.53,0.71,-0.0,0.9526
7069,HIU,quan hệ quốc tế,C00,2025,19.75,17.75,18.0,136.9,136.9,0.5,-0.0,0.852
24406,UFM,tài chính - ngân hàng,D01,2025,25.45,22.5,22.69,163.5,135.02,0.8,0.0,0.9405
18805,QSB,khoa học máy tính,D01,2025,20.35,21.0,21.25,122.69,122.69,0.5,0.0,0.2891
3365,KSA,quản trị dịch vụ du lịch và lữ hành,C00,2025,17.25,15.0,15.25,129.42,129.42,0.5,0.0,0.8808
21764,IUH,luật kinh tế,C00,2025,21.0,23.5,23.75,141.53,141.53,0.5,-0.0,0.0601
5488,GTS,kỹ thuật xây dựng,D01,2025,20.7,18.0,17.83,130.67,130.67,0.5,-0.6,0.9463
10782,MBS,xã hội học,C00,2025,21.0,18.0,18.25,132.95,132.95,0.5,-0.0,0.9399
2829,NLS,quản lý tài nguyên và môi trường,C00,2025,17.25,15.0,15.25,141.5,129.8,0.68,0.0,0.8808
14786,QSX,quản lý giáo dục,C00,2025,10.75,26.9,27.15,153.02,153.02,0.5,-0.0,0.0
21629,YDS,điều dưỡng,A00,2025,19.3,23.02,23.4,92.5,153.48,0.82,-0.61,0.0163
15340,HVU,thú y,A00,2025,23.3,18.0,18.32,155.5,152.43,0.68,0.0,0.9932
1578,SGD,sư phạm ngữ văn,C00,2025,17.5,28.11,28.36,139.2,139.2,0.5,0.0,0.0
9469,HVU,thú y,A00,2025,20.85,18.0,18.32,155.5,152.43,0.68,0.0,0.9262
290,HVU,thú y,A00,2025,16.9,18.0,18.32,155.5,152.43,0.68,0.0,0.1947
62405,SPK,công nghệ sinh học,D01,2025,25.0,15.0,15.75,100.0,155.72,0.79,0.0,0.9999
32490,QST,trí tuệ nhân tạo,A00,2025,24.25,27.7,27.95,169.88,169.88,0.5,-0.0,0.0241
27547,VLU,luật,C00,2025,15.75,15.0,15.38,135.5,137.77,0.73,-0.0,0.5915
9207,HSU,quan hệ công chúng,D01,2025,19.45,17.0,17.22,158.5,136.37,0.77,-0.0,0.9029
60340,QSC,an toàn thông tin,D01,2025,23.0,24.28,23.78,130.5,145.58,0.87,-1.49,0.3143
7230,LPS,luật kinh tế,C00,2025,22.25,21.0,21.25,141.53,141.53,0.5,0.0,0.7311
64308,QSB,khoa học máy tính,D01,2025,20.3,21.0,21.25,122.69,122.69,0.5,0.0,0.2789
14663,SPS,tâm lý học,C00,2025,24.0,26.45,26.38,151.5,133.53,0.68,-0.39,0.0847
48614,QST,quản lý tài nguyên và môi trường,A00,2025,24.0,21.5,22.07,100.0,129.8,0.68,0.0,0.8732
4284,IUH,luật kinh tế,C00,2025,21.5,23.5,23.75,141.53,141.53,0.5,-0.0,0.0953
10216,UFM,tài chính - ngân hàng,D01,2025,19.95,22.5,22.69,163.5,135.02,0.8,0.0,0.0607
89420,DCQ,luật kinh tế,C00,2025,14.25,16.0,16.25,141.53,141.53,0.5,0.0,0.1192
54885,NTT,ngôn ngữ trung quốc,C00,2025,15.0,15.0,14.75,202.5,126.53,0.71,-0.0,0.5622
58465,HIU,ngôn ngữ trung quốc,C00,2025,15.5,15.0,15.25,126.53,126.53,0.5,-0.0,0.5622
8186,QSX,quản lý giáo dục,C00,2025,11.25,26.9,27.15,153.02,153.02,0.5,-0.0,0.0
7345,SGD,sư phạm ngữ văn,C00,2025,17.0,28.11,28.36,139.2,139.2,0.5,0.0,0.0
1659,SPK,công nghệ sinh học,D01,2025,15.0,15.0,15.75,100.0,155.72,0.79,0.0,0.3208
565,KTA,công nghệ thông tin,A01,2025,25.45,23.8,24.05,132.31,132.31,0.5,-0.0,0.8022
1876,VLU,quản trị dịch vụ du lịch và lữ hành,C00,2025,18.75,15.33,15.91,116.5,129.42,0.68,0.2,0.9448
10801,TYS,điều dưỡng,B00,2025,21.8,23.57,23.82,153.48,153.48,0.5,0.0,0.1171
3061,KSA,kế toán,A00,2025,12.85,15.0,15.25,127.73,127.73,0.5,0.0,0.0832
8091,MBS,xã hội học,C00,2025,19.5,18.0,18.25,132.95,132.95,0.5,-0.0,0.7773
7846,NLS,quản lý tài nguyên và môi trường,C00,2025,14.5,15.0,15.25,141.5,129.8,0.68,0.0,0.3208
43045,LPS,luật kinh tế,C00,2025,21.75,21.0,21.25,141.53,141.53,0.5,0.0,0.6225
14296,HVU,thú y,A00,2025,20.85,18.0,18.32,155.5,152.43,0.68,0.0,0.9262
2117,SPK,công nghệ sinh học,D01,2025,18.75,15.0,15.75,100.0,155.72,0.79,0.0,0.9526
24013,DCQ,luật kinh tế,C00,2025,13.75,16.0,16.25,141.53,141.53,0.5,0.0,0.0759
9539,QSC,an toàn thông tin,D01,2025,22.7,24.28,23.78,130.5,145.58,0.87,-1.49,0.2535
4088,SPS,tâm lý học,C00,2025,25.0,26.45,26.38,151.5,133.53,0.68,-0.39,0.201
7617,KTA,công nghệ thông tin,D01,2025,24.65,23.8,24.05,132.31,132.31,0.5,-0.0,0.6457
18557,QSC,công nghệ thông tin,D01,2025,26.8,24.3,23.8,101.5,132.31,0.89,-1.68,0.9526
39475,GTS,luật,D01,2025,23.6,21.0,21.25,137.77,137.77,0.5,-0.0,0.9129
69345,HVU,thú y,A00,2025,22.95,18.0,18.32,155.5,152.43,0.68,0.0,0.9903
2745,TYS,điều dưỡng,B00,2025,22.25,23.57,23.82,153.48,153.48,0.5,0.0,0.1722
2549,HSU,quan hệ công chúng,D01,2025,19.95,17.0,17.22,158.5,136.37,0.77,-0.0,0.9388
3507,VLU,tâm lý học,C00,2025,19.5,16.0,16.56,103.5,133.53,0.68,0.0,0.9498
98806,NTT,ngôn ngữ trung quốc,C00,2025,16.5,15.0,14.75,202.5,126.53,0.71,-0.0,0.852
1195,QSB,khoa học máy tính,D01,2025,23.75,21.0,21.25,122.69,122.69,0.5,0.0,0.9241
16797,QSX,nhân học,C00,2025,24.25,27.1,27.62,105.5,128.33,0.68,0.0,0.0332
4486,IUH,luật kinh tế,C00,2025,21.75,23.5,23.75,141.53,141.53,0.5,-0.0,0.1192
17763,QST,quản lý tài nguyên và môi trường,A00,2025,19.2,21.5,22.07,100.0,129.8,0.68,0.0,0.0537
12702,UFM,tài chính - ngân hàng,D01,2025,23.2,22.5,22.69,163.5,135.02,0.8,0.0,0.6248
8582,HIU,ngôn ngữ trung quốc,C00,2025,13.25,15.0,15.25,126.53,126.53,0.5,-0.0,0.1192
9328,SGD,sư phạm ngữ văn,C00,2025,17.0,28.11,28.36,139.2,139.2,0.5,0.0,0.0
5732,KSA,quản trị dịch vụ du lịch và lữ hành,C00,2025,16.0,15.0,15.25,129.42,129.42,0.5,0.0,0.6792
13380,NLS,quản lý tài nguyên và môi trường,C00,2025,13.0,15.0,15.25,141.5,129.8,0.68,0.0,0.0953
23373,QSX,quản lý giáo dục,C00,2025,17.25,26.9,27.15,153.02,153.02,0.5,-0.0,0.0001
17394,SPS,giáo dục tiểu học,C00,2025,11.0,27.5,28.12,100.0,138.98,0.68,0.0,0.0
11279,SPS,tâm lý học,C00,2025,24.0,26.45,26.38,151.5,133.53,0.68,-0.39,0.0847
19138,HVU,thú y,A00,2025,17.9,18.0,18.32,155.5,152.43,0.68,0.0,0.3965
5361,MBS,xã hội học,C00,2025,19.5,18.0,18.25,132.95,132.95,0.5,-0.0,0.7773
70930,KTA,công nghệ thông tin,D01,2025,23.3,23.8,24.05,132.31,132.31,0.5,-0.0,0.3208
5212,DCQ,luật kinh tế,C00,2025,17.25,16.0,16.25,141.53,141.53,0.5,0.0,0.7311
5151,GTS,kỹ thuật môi trường,D01,2025,15.75,19.0,19.25,145.4,145.4,0.5,0.0,0.0293
9278,YDS,dược học,A01,2025,24.0,24.0,24.82,86.5,139.02,0.89,0.0,0.3058
7818,SPK,công nghệ sinh học,B00,2025,12.8,15.0,15.75,100.0,155.72,0.79,0.0,0.0497
64042,SGD,sư phạm ngữ văn,C00,2025,20.0,28.11,28.36,139.2,139.2,0.5,0.0,0.0002
1824,QST,quản lý tài nguyên và môi trường,A00,2025,19.25,21.5,22.07,100.0,129.8,0.68,0.0,0.0563
1470,HSU,ngôn ngữ anh,D01,2025,20.75,18.0,18.25,145.54,145.54,0.5,-0.0,0.9241
35804,QSX,quản lý giáo dục,C00,2025,24.75,26.9,27.15,153.02,153.02,0.5,-0.0,0.0832
44583,QSB,khoa học máy tính,D01,2025,13.15,21.0,21.25,122.69,122.69,0.5,0.0,0.0003
37531,UFM,tài chính - ngân hàng,D01,2025,22.55,22.5,22.69,163.5,135.02,0.8,0.0,0.4651
1668,YDS,dược học,A01,2025,27.15,24.0,24.82,86.5,139.02,0.89,0.0,0.9113
6659,HVU,thú y,A00,2025,15.75,18.0,18.32,155.5,152.43,0.68,0.0,0.0711
11588,NTT,ngôn ngữ trung quốc,C00,2025,15.25,15.0,14.75,202.5,126.53,0.71,-0.0,0.6225
10309,HSU,nghệ thuật,D01,2025,17.1,15.0,15.16,161.5,137.08,0.68,0.0,0.8744
6930,SGD,sư phạm ngữ văn,C00,2025,8.5,28.11,28.36,139.2,139.2,0.5,0.0,0.0
12621,LPS,luật kinh tế,C00,2025,20.5,21.0,21.25,141.53,141.53,0.5,0.0,0.3208
7098,QST,quản lý tài nguyên và môi trường,A00,2025,20.0,21.5,22.07,100.0,129.8,0.68,0.0,0.112
13327,TYS,điều dưỡng,B00,2025,20.85,23.57,23.82,153.48,153.48,0.5,0.0,0.0488
1133,QSC,an toàn thông tin,D01,2025,21.65,24.28,23.78,130.5,145.58,0.87,-1.49,0.1062
9781,HIU,ngôn ngữ trung quốc,C00,2025,15.67,15.0,15.25,126.53,126.53,0.5,-0.0,0.6035
14740,KTA,công nghệ thông tin,D01,2025,24.3,23.8,24.05,132.31,132.31,0.5,-0.0,0.5622
3345,KSA,quản trị dịch vụ du lịch và lữ hành,C00,2025,15.75,15.0,15.25,129.42,129.42,0.5,0.0,0.6225
21075,SPK,công nghệ vật liệu,A00,2025,17.1,15.4,15.93,96.5,118.52,0.68,0.0,0.7631
62251,NLS,quản lý tài nguyên và môi trường,C00,2025,18.0,15.0,15.25,141.5,129.8,0.68,0.0,0.9399
11963,VLU,quản trị dịch vụ du lịch và lữ hành,C00,2025,18.75,15.33,15.91,116.5,129.42,0.68,0.2,0.9448
12096,QSX,quản lý giáo dục,C00,2025,6.75,26.9,27.15,153.02,153.02,0.5,-0.0,0.0
38034,SPS,giáo dục tiểu học,C00,2025,9.25,27.5,28.12,100.0,138.98,0.68,0.0,0.0
1659,GTS,kỹ thuật xây dựng,D01,2025,10.0,18.0,17.83,130.67,130.67,0.5,-0.6,0.0004
12976,IUH,luật kinh tế,C00,2025,24.75,23.5,23.75,141.53,141.53,0.5,-0.0,0.7311
12983,MBS,xã hội học,C00,2025,21.0,18.0,18.25,132.95,132.95,0.5,-0.0,0.9399
11131,SGD,sư phạm ngữ văn,C00,2025,15.0,28.11,28.36,139.2,139.2,0.5,0.0,0.0
12766,HVU,thú y,B00,2025,18.55,18.0,18.32,155.5,152.43,0.68,0.0,0.5572
13065,DCQ,luật kinh tế,C00,2025,22.0,16.0,16.25,141.53,141.53,0.5,0.0,0.9968
7517,NTT,ngôn ngữ trung quốc,C00,2025,15.75,15.0,14.75,202.5,126.53,0.71,-0.0,0.7311
15625,QSC,an toàn thông tin,D01,2025,26.45,24.28,23.78,130.5,145.58,0.87,-1.49,0.9352
1768,HSU,nghệ thuật,D01,2025,17.75,15.0,15.16,161.5,137.08,0.68,0.0,0.9302
47671,LPS,luật kinh tế,C00,2025,24.25,21.0,21.25,141.53,141.53,0.5,0.0,0.9526
29567,HIU,ngôn ngữ trung quốc,C00,2025,18.25,15.0,15.25,126.53,126.53,0.5,-0.0,0.9526
25807,VLU,quản trị dịch vụ du lịch và lữ hành,C00,2025,18.75,15.33,15.91,116.5,129.42,0.68,0.2,0.9448
2866,KSA,quản trị dịch vụ du lịch và lữ hành,C00,2025,15.5,15.0,15.25,129.42,129.42,0.5,0.0,0.5622
87582,SPK,công nghệ sinh học,B00,2025,15.85,15.0,15.75,100.0,155.72,0.79,0.0,0.525
12794,QSB,trí tuệ nhân tạo,A00,2025,19.1,17.2,17.45,169.88,169.88,0.5,0.0,0.8389
6692,GTS,kỹ thuật xây dựng,D01,2025,18.85,18.0,17.83,130.67,130.67,0.5,-0.6,0.735
15525,QSC,khoa học máy tính,D01,2025,22.45,25.57,25.51,95.5,122.69,0.89,-1.04,0.0448
10277,QST,quản lý tài nguyên và môi trường,A00,2025,19.6,21.5,22.07,100.0,129.8,0.68,0.0,0.078
9896,IUH,luật kinh tế,C00,2025,25.75,23.5,23.75,141.53,141.53,0.5,-0.0,0.8808
1708,YDS,điều dưỡng,A00,2025,20.6,23.02,23.4,92.5,153.48,0.82,-0.61,0.0573
9121,UFM,tài chính - ngân hàng,D01,2025,19.9,22.5,22.69,163.5,135.02,0.8,0.0,0.0579
3044,SPS,tâm lý học,C00,2025,17.75,26.45,26.38,151.5,133.53,0.68,-0.39,0.0002
10127,NLS,quản lý tài nguyên và môi trường,C00,2025,16.25,15.0,15.25,141.5,129.8,0.68,0.0,0.7311
3023,HSU,nghệ thuật,D01,2025,15.15,15.0,15.16,161.5,137.08,0.68,0.0,0.4975
3085,QSB,trí tuệ nhân tạo,A00,2025,18.25,17.2,17.45,169.88,169.88,0.5,0.0,0.69
74078,MBS,xã hội học,C00,2025,19.5,18.0,18.25,132.95,132.95,0.5,-0.0,0.7773
7773,LPS,luật kinh tế,C00,2025,22.5,21.0,21.25,141.53,141.53,0.5,0.0,0.7773
4038,TYS,điều dưỡng,B00,2025,23.9,23.57,23.82,153.48,153.48,0.5,0.0,0.52
6947,HVU,thú y,A00,2025,19.0,18.0,18.32,155.5,152.43,0.68,0.0,0.6637
795,HIU,quan hệ quốc tế,C00,2025,20.5,17.75,18.0,136.9,136.9,0.5,-0.0,0.9241
31065,YDS,dược học,A01,2025,25.35,24.0,24.82,86.5,139.02,0.89,0.0,0.6295
2002,IUH,luật kinh tế,C00,2025,20.75,23.5,23.75,141.53,141.53,0.5,-0.0,0.0474
16396,YDS,điều dưỡng,A00,2025,23.95,23.02,23.4,92.5,153.48,0.82,-0.61,0.6341
9649,MBS,xã hội học,C00,2025,20.5,18.0,18.25,132.95,132.95,0.5,-0.0,0.9047
48450,UFM,tài chính - ngân hàng,D01,2025,20.1,22.5,22.69,163.5,135.02,0.8,0.0,0.0698
2776,KTA,công nghệ thông tin,D01,2025,22.25,23.8,24.05,132.31,132.31,0.5,-0.0,0.1419
19196,YDS,điều dưỡng,A00,2025,25.35,23.02,23.4,92.5,153.48,0.82,-0.61,0.8754
4457,KTA,công nghệ thông tin,A01,2025,25.2,23.8,24.05,132.31,132.31,0.5,-0.0,0.7595
48108,SPK,công nghệ vật liệu,A00,2025,18.0,15.4,15.93,96.5,118.52,0.68,0.0,0.888
17034,QSX,quản lý giáo dục,C00,2025,24.5,26.9,27.15,153.02,153.02,0.5,-0.0,0.066
3158,SPS,tâm lý học,C00,2025,25.25,26.45,26.38,151.5,133.53,0.68,-0.39,0.2442
8654,KSA,quản trị nhân lực,C00,2025,20.0,18.0,18.25,126.77,126.77,0.5,0.0,0.852
30383,GTS,kỹ thuật xây dựng,D01,2025,17.9,18.0,17.83,130.67,130.67,0.5,-0.6,0.5175
16472,DCQ,luật kinh tế,C00,2025,13.5,16.0,16.25,141.53,141.53,0.5,0.0,0.0601
8556,NTT,ngôn ngữ anh,C00,2025,18.0,15.0,15.0,210.0,145.54,0.89,-0.0,0.9526
2689,SGD,sư phạm ngữ văn,C00,2025,25.75,28.11,28.36,139.2,139.2,0.5,0.0,0.0685
8170,VLU,quan hệ công chúng,C00,2025,20.25,19.0,19.57,110.5,136.37,0.77,0.0,0.6637
7291,QST,quản lý tài nguyên và môi trường,A00,2025,22.65,21.5,22.07,100.0,129.8,0.68,0.0,0.6411
24832,HSU,nghệ thuật,D01,2025,16.9,15.0,15.16,161.5,137.08,0.68,0.0,0.8507
9070,QSB,khoa học máy tính,D01,2025,21.7,21.0,21.25,122.69,122.69,0.5,0.0,0.6106
3128,HVU,thú y,A00,2025,20.15,18.0,18.32,155.5,152.43,0.68,0.0,0.8618
61875,UFM,tài chính - ngân hàng,D01,2025,23.65,22.5,22.69,163.5,135.02,0.8,0.0,0.7231
845,NLS,quản lý tài nguyên và môi trường,C00,2025,15.75,15.0,15.25,141.5,129.8,0.68,0.0,0.6225
9260,QSC,kỹ thuật phần mềm,D01,2025,27.55,24.83,24.56,104.5,121.81,0.86,-1.21,0.9521
84920,DCQ,luật kinh tế,C00,2025,19.0,16.0,16.25,141.53,141.53,0.5,0.0,0.9399
10660,NTT,ngôn ngữ trung quốc,C00,2025,13.25,15.0,14.75,202.5,126.53,0.71,-0.0,0.1824
8985,QST,quản lý tài nguyên và môi trường,A00,2025,21.25,21.5,22.07,100.0,129.8,0.68,0.0,0.3058
19183,LPS,luật kinh tế,C00,2025,21.75,21.0,21.25,141.53,141.53,0.5,0.0,0.6225
5435,YDS,điều dưỡng,A00,2025,23.25,23.02,23.4,92.5,153.48,0.82,-0.61,0.4626
3880,KTA,công nghệ thông tin,A00,2025,22.0,23.8,24.05,132.31,132.31,0.5,-0.0,0.1141
15685,QSX,quản lý giáo dục,C00,2025,27.25,26.9,27.15,153.02,153.02,0.5,-0.0,0.525
1490,SGD,sư phạm ngữ văn,C00,2025,21.5,28.11,28.36,139.2,139.2,0.5,0.0,0.001
4317,GTS,kỹ thuật môi trường,D01,2025,21.55,19.0,19.25,145.4,145.4,0.5,0.0,0.9089
2387,QSX,quản lý giáo dục,C00,2025,10.75,26.9,27.15,153.02,153.02,0.5,-0.0,0.0
54656,HVU,thú y,A00,2025,21.2,18.0,18.32,155.5,152.43,0.68,0.0,0.9468
31717,HIU,ngôn ngữ trung quốc,C00,2025,15.5,15.0,15.25,126.53,126.53,0.5,-0.0,0.5622
9121,QSB,kỹ thuật xây dựng,A00,2025,20.7,17.65,17.9,130.67,130.67,0.5,0.0,0.9427
8380,KSA,quản trị dịch vụ du lịch và lữ hành,C00,2025,17.75,15.0,15.25,129.42,129.42,0.5,0.0,0.9241
9384,IUH,luật kinh tế,C00,2025,21.25,23.5,23.75,141.53,141.53,0.5,-0.0,0.0759
9403,QST,quản lý tài nguyên và môi trường,A00,2025,23.35,21.5,22.07,100.0,129.8,0.68,0.0,0.7824
3893,SPK,công nghệ sinh học,D01,2025,17.55,15.0,15.75,100.0,155.72,0.79,0.0,0.8581
4146,UFM,tài chính - ngân hàng,D01,2025,22.95,22.5,22.69,163.5,135.02,0.8,0.0,0.5646
11625,KTA,kiến trúc,A01,2025,20.55,21.0,21.25,134.55,134.55,0.5,0.0,0.3318
5021,MBS,xã hội học,C00,2025,20.0,18.0,18.25,132.95,132.95,0.5,-0.0,0.852
66838,HSU,nghệ thuật,D01,2025,13.7,15.0,15.16,161.5,137.08,0.68,0.0,0.1885
86168,YDS,dược học,A01,2025,24.85,24.0,24.82,86.5,139.02,0.89,0.0,0.5075
803,SPS,tâm lý học,C00,2025,25.25,26.45,26.38,151.5,133.53,0.68,-0.39,0.2442
6130,GTS,kỹ thuật môi trường,A01,2025,21.9,19.0,19.25,145.4,145.4,0.5,0.0,0.934
9935,SPK,công nghệ sinh học,D01,2025,16.25,15.0,15.75,100.0,155.72,0.79,0.0,0.6225
54472,QSC,an toàn thông tin,A00,2025,23.05,24.28,23.78,130.5,145.58,0.87,-1.49,0.3252
13490,QSB,khoa học máy tính,A01,2025,24.0,21.0,21.25,122.69,122.69,0.5,0.0,0.9399
38517,UFM,tài chính - ngân hàng,D01,2025,22.0,22.5,22.69,163.5,135.02,0.8,0.0,0.334
2497,IUH,luật kinh tế,C00,2025,24.75,23.5,23.75,141.53,141.53,0.5,-0.0,0.7311
5184,HSU,nghệ thuật,D01,2025,16.75,15.0,15.16,161.5,137.08,0.68,0.0,0.8306
1422,QSC,an toàn thông tin,D01,2025,24.55,24.28,23.78,130.5,145.58,0.87,-1.49,0.6835
4432,HVU,thú y,A00,2025,10.55,18.0,18.32,155.5,152.43,0.68,0.0,0.0004
4906,SPK,công nghệ vật liệu,D01,2025,18.85,15.4,15.93,96.5,118.52,0.68,0.0,0.9488
47410,KTA,công nghệ thông tin,D01,2025,22.2,23.8,24.05,132.31,132.31,0.5,-0.0,0.1359
8026,VLU,tâm lý học,C00,2025,19.5,16.0,16.56,103.5,133.53,0.68,0.0,0.9498
23133,LPS,luật kinh tế,C00,2025,21.0,21.0,21.25,141.53,141.53,0.5,0.0,0.4378
1405,KSA,logistics và quản lý chuỗi cung ứng,C00,2025,21.5,19.0,19.25,119.38,119.38,0.5,0.0,0.9047
34912,NLS,quản lý tài nguyên và môi trường,C00,2025,17.0,15.0,15.25,141.5,129.8,0.68,0.0,0.852
36166,QST,quản lý tài nguyên và môi trường,A01,2025,25.0,21.5,22.07,100.0,129.8,0.68,0.0,0.9493
60877,HIU,quan hệ quốc tế,C00,2025,19.75,17.75,18.0,136.9,136.9,0.5,-0.0,0.852
5881,HVU,thú y,B00,2025,25.55,18.0,18.32,155.5,152.43,0.68,0.0,0.9993
59588,GTS,kỹ thuật xây dựng,D01,2025,19.3,18.0,17.83,130.67,130.67,0.5,-0.6,0.8131
689,QSB,khoa học máy tính,D01,2025,19.35,21.0,21.25,122.69,122.69,0.5,0.0,0.1301
3137,LPS,luật kinh tế,C00,2025,23.25,21.0,21.25,141.53,141.53,0.5,0.0,0.8808
704,SGD,sư phạm ngữ văn,C00,2025,11.0,28.11,28.36,139.2,139.2,0.5,0.0,0.0
1545,DCQ,luật kinh tế,C00,2025,18.25,16.0,16.25,141.53,141.53,0.5,0.0,0.8808
2803,UFM,tài chính - ngân hàng,D01,2025,21.55,22.5,22.69,163.5,135.02,0.8,0.0,0.2423
4197,NTT,ngôn ngữ trung quốc,C00,2025,13.5,15.0,14.75,202.5,126.53,0.71,-0.0,0.2227
16920,NLS,quản lý tài nguyên và môi trường,C00,2025,18.0,15.0,15.25,141.5,129.8,0.68,0.0,0.9399
66178,YDS,dược học,A01,2025,22.65,24.0,24.82,86.5,139.02,0.89,0.0,0.1025
26145,KTA,kiến trúc,A01,2025,19.3,21.0,21.25,134.55,134.55,0.5,0.0,0.1246
15503,VLU,luật,C00,2025,17.5,15.0,15.38,135.5,137.77,0.73,-0.0,0.8928
1422,SPK,công nghệ vật liệu,A00,2025,17.6,15.4,15.93,96.5,118.52,0.68,0.0,0.8416
811,HSU,ngôn ngữ trung quốc,D01,2025,18.7,16.0,16.25,126.53,126.53,0.5,0.0,0.9206
37459,QSC,an toàn thông tin,D01,2025,21.1,24.28,23.78,130.5,145.58,0.87,-1.49,0.0642
9239,DCQ,luật kinh tế,C00,2025,13.5,16.0,16.25,141.53,141.53,0.5,0.0,0.0601
9829,MBS,xã hội học,C00,2025,21.25,18.0,18.25,132.95,132.95,0.5,-0.0,0.9526
7427,IUH,luật kinh tế,C00,2025,23.25,23.5,23.75,141.53,141.53,0.5,-0.0,0.3775
53,SPS,tâm lý học,C00,2025,18.25,26.45,26.38,151.5,133.53,0.68,-0.39,0.0003
24939,GTS,logistics và quản lý chuỗi cung ứng,D01,2025,23.0,20.0,20.25,119.38,119.38,0.5,0.0,0.9399
23950,QSB,khoa học máy tính,D01,2025,19.75,21.0,21.25,122.69,122.69,0.5,0.0,0.1824
2954,KTA,kiến trúc,A01,2025,18.8,21.0,21.25,134.55,134.55,0.5,0.0,0.0794
22641,QST,quản lý tài nguyên và môi trường,A00,2025,23.9,21.5,22.07,100.0,129.8,0.68,0.0,0.8618
1214,HSU,nghệ thuật,D01,2025,17.3,15.0,15.16,161.5,137.08,0.68,0.0,0.8947
2617,SPK,công nghệ sinh học,D01,2025,13.55,15.0,15.75,100.0,155.72,0.79,0.0,0.0998
