StudentID,Toan,NguVan,VatLy,HoaHoc,SinhHoc,LichSu,DiaLy,GDCD,NgoaiNgu,Interests,Tohopthi,Major_1,Score_1,Subject_Group_1,Major_2,Score_2,Subject_Group_2,Major_3,Score_3,Subject_Group_3
S02583,5.8,5.75,,,,6.5,5.75,8.0,4.8,"Tài chính,Luật pháp,Dịch vụ khách hàng",XH,bảo hiểm,0.538,D01,tài chính - ngân hàng,0.501,A08,quản trị dịch vụ du lịch và lữ hành,0.488,D84
S02584,3.6,5.75,,,,6.5,7.25,7.25,2.0,"Đọc sách,Dạy học,Nghệ thuật",XH,ngôn ngữ anh,0.42,D15,quản lý tài nguyên và môi trường,0.31,C20,quản trị kinh doanh quốc tế,0.3,C20
S02585,8.2,7.0,7.0,8.0,7.0,,,,6.0,"Phân tích dữ liệu,Tự động hóa,Nghiên cứu",TN,khoa học dữ liệu và trí tuệ nhân tạo,0.669,A00,an toàn thông tin,0.659,A00,trí tuệ nhân tạo,0.659,A00
S02586,6.4,8.25,,,,8.75,9.25,9.5,5.6,"Quảng cáo,Giáo dục,Truyền thông",XH,digital marketing,0.669,C04,marketing,0.659,C04,quan hệ công chúng,0.631,D14
S02587,3.4,4.25,,,,4.75,5.5,7.25,2.8,"Dịch vụ khách hàng,Trò chơi điện tử,Ngoại ngữ",XH,quản trị kinh doanh quốc tế,0.457,C20,quản lý tài nguyên và môi trường,0.267,C20,kế toán,0.235,A09
S02588,8.2,8.75,,,,6.75,7.5,9.25,7.0,"Văn hóa,Kỹ thuật,Giao tiếp",XH,quản trị kinh doanh quốc tế,0.67,C20,ngôn ngữ hàn quốc,0.643,D66,quan hệ quốc tế,0.639,D01
S02589,5.6,8.0,,,,5.5,8.0,8.5,3.6,"Văn học,Dạy học,Trò chơi điện tử",XH,công nghệ thông tin,0.545,C14,quản lý tài nguyên và môi trường,0.367,C20,tâm lý học,0.367,C20
S02590,3.8,8.5,,,,4.75,5.25,8.75,3.4,"Sáng tạo,Giáo dục,Du lịch",XH,kỹ thuật phần mềm,0.531,C14,quản trị dịch vụ du lịch và lữ hành,0.515,D66,ngôn ngữ hàn quốc,0.485,D66
S02591,7.4,8.0,8.5,5.5,5.5,,,,5.0,"Nông nghiệp,Văn học,Thống kê",TN,khoa học dữ liệu và trí tuệ nhân tạo,0.545,A00,khoa học dữ liệu,0.535,A00,kế toán,0.505,A00
S02592,3.0,6.75,,,,7.25,7.75,7.5,3.8,"Văn hóa,Thể thao,Khoa học",XH,thiết kế thời trang,0.547,D14,quản lý tài nguyên và môi trường,0.533,C20,quản trị kinh doanh quốc tế,0.523,C20
S02593,6.2,6.5,,,,7.5,7.5,9.25,4.8,"Chính trị,Ẩm thực,Thống kê",XH,kế toán,0.526,A09,khoa học dữ liệu và trí tuệ nhân tạo,0.493,D01,toán kinh tế,0.489,C04
S02594,6.8,8.5,,,,6.25,5.5,8.25,3.0,"Giao tiếp,Văn học,Thiết kế",XH,quản trị kinh doanh quốc tế,0.527,C20,marketing,0.517,C04,công nghệ kỹ thuật ô tô,0.507,C04
S02595,8.0,8.75,,,,9.5,9.5,9.5,8.2,"Lãnh đạo,Ẩm thực,Toán học",XH,khoa học máy tính,0.6,C14,khoa học dữ liệu và trí tuệ nhân tạo,0.593,D01,tài chính - ngân hàng,0.59,A08
S02596,8.2,8.5,7.0,6.0,4.25,,,,6.4,"Phân tích dữ liệu,Khoa học,Cơ khí",TN,tâm lý học,0.648,D01,hóa học,0.628,D01,khoa học dữ liệu và trí tuệ nhân tạo,0.568,D01
S02597,7.8,6.75,8.5,4.75,7.0,,,,8.6,"Ngoại ngữ,Điện tử,Bảo mật thông tin",TN,an toàn thông tin,0.582,A01,tự động hóa,0.582,A01,quản trị khách sạn,0.572,A01
S02598,8.4,6.5,7.25,5.5,6.75,,,,9.2,"Du lịch,Nông nghiệp,Kỹ thuật",TN,quản trị khách sạn,0.571,A01,kỹ thuật môi trường,0.571,A01,kỹ thuật điện - điện tử,0.571,A01
S02599,4.0,7.25,,,,6.5,6.0,8.5,2.0,"Lãnh đạo,Thiết kế,Y học",XH,công nghệ kỹ thuật ô tô,0.46,C04,thiết kế đồ họa,0.43,D14,thiết kế nội thất,0.43,D14
S02600,5.6,6.75,,,,4.0,7.0,8.0,3.0,"Dạy học,Giúp đỡ người khác,Toán học",XH,tài chính - ngân hàng,0.488,C04,toán kinh tế,0.478,C04,kỹ thuật xây dựng,0.461,D84
S02601,8.6,8.25,5.25,9.5,9.0,,,,,"Kỹ thuật,Truyền thông,Bảo mật thông tin",GDTXTN,digital marketing,0.611,B00,kỹ thuật môi trường,0.601,B00,công nghệ vật liệu,0.591,B00
S02602,4.6,6.25,,,,5.0,6.5,7.75,6.2,"Quảng cáo,Văn hóa,Giáo dục",XH,quản trị dịch vụ du lịch và lữ hành,0.509,D66,quản trị kinh doanh quốc tế,0.503,C20,ngôn ngữ hàn quốc,0.479,D66
S02603,8.4,8.0,8.0,8.0,4.5,,,,4.8,"Công nghệ,Toán học,Văn học",TN,khoa học dữ liệu và trí tuệ nhân tạo,0.685,A00,trí tuệ nhân tạo,0.675,A00,khoa học máy tính,0.675,A00
S02604,6.6,6.75,7.75,6.0,5.0,,,,6.2,"Thống kê,Môi trường,Bảo mật thông tin",TN,khoa học dữ liệu và trí tuệ nhân tạo,0.534,A01,khoa học dữ liệu,0.524,A01,an toàn thông tin,0.521,A00
S02605,3.8,8.0,,,,8.0,8.75,9.0,3.6,"Truyền thông,Tài chính,Thiết kế",XH,nghệ thuật,0.571,D14,digital marketing,0.524,C04,marketing,0.514,C04
S02606,8.6,9.0,,,,9.0,8.25,9.75,7.6,"Toán học,Ẩm thực,Giáo dục",XH,khoa học máy tính,0.615,C14,khoa học dữ liệu và trí tuệ nhân tạo,0.596,D01,tài chính - ngân hàng,0.595,A08
S02607,6.0,5.25,,,,5.5,7.0,6.75,5.0,"Giúp đỡ người khác,Quản lý,Sáng tạo",XH,quản trị nhân lực,0.547,D01,quản lý tài nguyên và môi trường,0.493,C20,kế toán,0.483,A09
S02608,8.0,7.75,8.25,8.5,6.5,,,,6.2,"Phân tích dữ liệu,Nông nghiệp,Y học",TN,khoa học dữ liệu và trí tuệ nhân tạo,0.59,A00,an toàn thông tin,0.58,A00,kỹ thuật phần mềm,0.58,A00
S02609,7.0,7.5,,,,7.5,8.5,8.5,3.6,"Giúp đỡ người khác,Giáo dục,Du lịch",XH,tâm lý học,0.567,C20,quản trị dịch vụ du lịch và lữ hành,0.547,C04,quản trị khách sạn,0.501,D15
S02610,7.2,8.5,,,,9.5,9.25,9.75,9.0,"Quản lý,Giúp đỡ người khác,Truyền thông",XH,quản trị nhân lực,0.69,D14,tâm lý học,0.61,C19,quản lý tài nguyên và môi trường,0.607,C20
S02611,3.4,4.5,,,,3.75,5.25,5.5,3.6,"Đọc sách,Giáo dục,Cơ khí",XH,quản lý tài nguyên và môi trường,0.243,C20,quản trị kinh doanh quốc tế,0.233,C20,,0.0,
S02612,8.2,6.5,5.5,7.75,6.5,,,,8.6,"Toán học,Tự động hóa,Thiên nhiên",TN,trí tuệ nhân tạo,0.661,D01,tự động hóa,0.577,D07,khoa học dữ liệu,0.577,D07
S02613,6.6,7.0,,,,6.25,8.25,9.5,3.6,"Văn hóa,Kỹ thuật,Cơ khí",XH,công nghệ kỹ thuật ô tô,0.621,C04,quản trị kinh doanh quốc tế,0.56,C20,quản trị dịch vụ du lịch và lữ hành,0.531,C04
S02614,4.0,5.0,,,,2.75,5.0,6.5,2.4,"Nghệ thuật,Giúp đỡ người khác,Sáng tạo",XH,quản lý tài nguyên và môi trường,0.26,C20,quản trị kinh doanh quốc tế,0.25,C20,kế toán,0.227,A09
S02615,3.0,8.75,,,,8.0,8.25,8.5,7.6,"Văn học,Dạy học,Du lịch",XH,quản trị dịch vụ du lịch và lữ hành,0.571,D66,quản trị khách sạn,0.568,D15,ngôn ngữ anh,0.548,D15
S02616,5.6,7.75,,,,6.5,5.75,7.75,4.0,"Dịch vụ khách hàng,Giáo dục,Chính trị",XH,quản trị dịch vụ du lịch và lữ hành,0.5,D66,quản trị khách sạn,0.483,D14,quan hệ quốc tế,0.463,D14
S02617,8.8,7.75,6.75,8.0,7.25,,,,6.2,"Xây dựng,Toán học,Khoa học",TN,kỹ thuật xây dựng,0.654,A00,kiến trúc,0.633,D01,vật lý học,0.624,A00
S02618,6.6,8.0,6.5,8.0,6.75,,,,8.2,"Giao tiếp,Thiên nhiên,Văn học",TN,ngôn ngữ pháp,0.614,D01,logistics và quản lý chuỗi cung ứng,0.554,D01,marketing,0.544,D01
S02619,7.0,7.5,8.0,8.25,6.0,,,,5.6,"Lập trình,Nông nghiệp,Chăm sóc sức khỏe",TN,tự động hóa,0.56,A00,kỹ thuật phần mềm,0.56,A00,trí tuệ nhân tạo,0.56,A00
S02620,8.2,8.75,7.5,7.75,6.0,,,,5.6,"Khoa học,Toán học,Xây dựng",TN,kỹ thuật xây dựng,0.653,A00,kiến trúc,0.631,D01,vật lý học,0.623,A00
S02621,6.0,7.25,,,,7.25,8.0,8.0,4.2,"Quản lý,Giúp đỡ người khác,Toán học",XH,quản trị nhân lực,0.579,D14,quản lý tài nguyên và môi trường,0.55,C20,quản trị kinh doanh quốc tế,0.54,C20
S02622,8.0,7.25,,,,6.0,7.75,9.0,4.4,"Toán học,Giao tiếp,Giúp đỡ người khác",XH,tâm lý học,0.66,C20,quản trị nhân lực,0.592,D01,khoa học máy tính,0.573,C14
S02623,7.8,9.25,,,,8.75,9.0,9.75,9.4,"Tài chính,Giáo dục,Truyền thông",XH,digital marketing,0.603,D01,quan hệ công chúng,0.595,D14,marketing,0.593,D01
S02624,7.0,9.0,,,,8.5,9.25,10.0,4.2,"Lãnh đạo,Truyền thông,Quảng cáo",XH,digital marketing,0.687,C04,marketing,0.677,C04,quan hệ công chúng,0.619,D14
S02625,5.0,7.5,,,,3.5,6.0,7.25,3.8,"Lãnh đạo,Ngoại ngữ,Nghệ thuật",XH,quản trị kinh doanh quốc tế,0.507,C20,quản trị dịch vụ du lịch và lữ hành,0.487,D66,quản trị khách sạn,0.471,D15
S02626,6.8,8.0,,,,6.75,7.5,8.75,5.2,"Giúp đỡ người khác,Văn học,Ngoại ngữ",XH,tâm lý học,0.563,C20,quản trị kinh doanh quốc tế,0.553,C20,quản trị dịch vụ du lịch và lữ hành,0.537,C04
S02627,4.8,6.25,,,,5.75,6.25,8.25,4.4,"Ngoại ngữ,Quảng cáo,Cơ khí",XH,quản trị kinh doanh quốc tế,0.507,C20,quản trị dịch vụ du lịch và lữ hành,0.492,D66,quản trị khách sạn,0.465,D15
S02628,6.8,7.25,5.0,5.25,6.25,,,,4.0,"Hóa học,Nông nghiệp,Máy tính",TN,công nghệ sinh học,0.511,B03,công nghệ thông tin,0.494,B00,kỹ thuật phần mềm,0.491,D01
S02629,7.6,5.5,,,,9.25,8.25,8.75,8.4,"Du lịch,Nghệ thuật,Tài chính",XH,quản trị khách sạn,0.577,D09,tài chính - ngân hàng,0.571,A08,quản trị dịch vụ du lịch và lữ hành,0.57,D84
S02630,7.6,6.25,7.25,7.75,6.5,,,,5.4,"Máy tính,Thiên nhiên,Văn hóa",TN,an toàn thông tin,0.551,A00,kỹ thuật phần mềm,0.551,A00,công nghệ thông tin,0.551,A00
S02631,5.6,6.0,,,,7.0,8.0,7.75,4.8,"Lãnh đạo,Quản lý,Cơ khí",XH,quản lý bệnh viện,0.559,D01,quản trị kinh doanh,0.549,D01,quản lý tài nguyên và môi trường,0.53,C20
S02632,8.2,8.25,7.75,8.5,8.25,,,,7.4,"Kỹ thuật,Thiên nhiên,Động vật",TN,kỹ thuật môi trường,0.673,B00,thú y,0.573,B00,quản lý tài nguyên và môi trường,0.573,B00
S02633,7.0,7.0,,,,6.75,8.0,8.0,4.6,"Ẩm thực,Kinh doanh,Kỹ thuật",XH,quản trị kinh doanh quốc tế,0.537,C20,marketing,0.533,C04,luật kinh tế,0.527,C20
S02634,7.0,7.0,,,,6.5,8.75,9.25,3.6,"Quản lý,Sáng tạo,Thiết kế",XH,quản lý tài nguyên và môi trường,0.573,C20,kiến trúc,0.565,D01,quản trị kinh doanh quốc tế,0.563,C20
S02635,7.8,9.0,,,,10.0,9.5,10.0,5.0,"Sáng tạo,Giáo dục,Giao tiếp",XH,sư phạm ngữ văn,0.697,C19,marketing,0.691,C04,quản lý giáo dục,0.667,C14
S02636,7.2,6.0,7.25,6.5,5.75,,,,4.6,"Y học,Toán học,Chăm sóc sức khỏe",TN,thú y,0.619,A00,điều dưỡng,0.619,A00,y khoa,0.619,A00
S02637,7.8,7.5,7.0,6.25,5.0,,,,7.6,"Y học,Chăm sóc sức khỏe,Động vật",TN,thú y,0.745,D01,quản lý bệnh viện,0.645,D01,y khoa,0.639,A01
S02638,8.2,8.5,8.25,8.0,6.0,,,,4.8,"Khoa học,Môi trường,Văn học",TN,kỹ thuật môi trường,0.666,A00,công nghệ sinh học,0.666,A00,quản lý tài nguyên và môi trường,0.666,A00
S02639,8.2,8.25,8.0,8.5,8.25,,,,6.0,"Máy tính,Kỹ thuật,Văn học",TN,công nghệ thông tin,0.583,B00,an toàn thông tin,0.579,A00,kỹ thuật phần mềm,0.579,A00
S02640,5.6,7.5,,,,6.25,7.0,8.25,2.6,"Ẩm thực,Thiết kế,Giúp đỡ người khác",XH,công nghệ kỹ thuật ô tô,0.498,C04,kỹ thuật xây dựng,0.459,D84,tâm lý học,0.458,D14
S02641,6.4,6.75,,,,6.0,6.25,8.25,4.0,"Kinh doanh,Lãnh đạo,Thiên nhiên",XH,quản trị kinh doanh,0.559,D01,quản lý tài nguyên và môi trường,0.523,C20,quản trị kinh doanh quốc tế,0.513,C20
S02642,6.8,6.25,5.75,5.25,5.25,,,,3.6,"Động vật,Bảo mật thông tin,Giao tiếp",TN,logistics và quản lý chuỗi cung ứng,0.487,A00,quản lý bệnh viện,0.484,B03,tâm lý học,0.484,B03
S02643,7.0,7.25,3.0,7.0,7.0,,,,4.4,"Xây dựng,Công nghệ,Truyền thông",TN,digital marketing,0.63,B00,kỹ thuật xây dựng,0.589,D01,tự động hóa,0.53,B00
S02644,4.8,7.0,,,,6.25,7.25,8.0,6.6,"Lãnh đạo,Trò chơi điện tử,Dịch vụ khách hàng",XH,quản trị dịch vụ du lịch và lữ hành,0.528,D66,quản trị khách sạn,0.518,D15,công nghệ thông tin,0.514,C14
S02645,6.8,7.5,,,,7.0,6.75,8.75,5.2,"Chính trị,Dịch vụ khách hàng,Ngoại ngữ",XH,quản trị dịch vụ du lịch và lữ hành,0.626,D66,quản trị khách sạn,0.603,D14,quan hệ quốc tế,0.583,D14
S02646,7.0,7.0,,,,9.0,8.25,8.75,5.8,"Giúp đỡ người khác,Nghệ thuật,Môi trường",XH,quản lý tài nguyên và môi trường,0.56,C20,tâm lý học,0.56,C20,công nghệ sinh học,0.537,C04
S02647,6.6,7.75,,,,7.5,8.0,6.75,5.6,"Nghệ thuật,Luật pháp,Động vật",XH,luật kinh tế,0.52,C20,thú y,0.506,D01,thiết kế đồ họa,0.498,D14
S02648,7.6,6.75,,,,6.75,7.25,8.5,6.6,"Đọc sách,Quản lý,Xây dựng",XH,quản lý đất đai,0.606,D10,quản trị dịch vụ du lịch và lữ hành,0.543,D84,kỹ thuật xây dựng,0.543,D84
S02649,8.2,6.25,6.0,7.75,6.0,,,,7.6,"Nông nghiệp,Phân tích dữ liệu,Thiên nhiên",TN,nông nghiệp,0.624,D07,kỹ thuật phần mềm,0.564,D07,logistics và quản lý chuỗi cung ứng,0.564,D07
S02650,7.8,6.25,3.75,7.5,6.25,,,,7.0,"Lập trình,Chăm sóc sức khỏe,Giúp đỡ người khác",TN,điều dưỡng,0.637,D07,y khoa,0.627,B00,tự động hóa,0.547,D07
S02651,4.8,4.5,,,,5.25,7.0,6.0,2.0,"Luật pháp,Đọc sách,Kinh doanh",XH,quản trị kinh doanh quốc tế,0.463,C20,tài chính - ngân hàng,0.447,C04,quản lý tài nguyên và môi trường,0.273,C20
S02652,7.8,6.25,,,,8.25,7.25,9.25,9.0,"Ngoại ngữ,Trò chơi điện tử,Giáo dục",XH,sư phạm tiếng anh,0.654,D09,quản trị dịch vụ du lịch và lữ hành,0.587,D84,quản trị khách sạn,0.574,D09
S02653,8.0,7.0,8.25,7.5,7.5,,,,7.4,"Hóa học,Khoa học,Phân tích dữ liệu",TN,hóa học,0.737,A00,công nghệ sinh học,0.657,A02,dược học,0.657,A00
S02654,8.8,8.5,7.5,8.25,6.25,,,,7.0,"Nghiên cứu,Truyền thông,Chăm sóc sức khỏe",TN,răng - hàm - mặt,0.667,A00,thú y,0.667,A00,y khoa,0.667,A00
S02655,6.4,8.5,,,,8.5,7.5,8.75,8.8,"Ẩm thực,Thể thao,Ngoại ngữ",XH,quản trị dịch vụ du lịch và lữ hành,0.587,D66,quản trị khách sạn,0.584,D14,quan hệ quốc tế,0.564,D14
S02656,8.0,6.5,8.0,8.75,8.0,,,,9.4,"Du lịch,Toán học,Chăm sóc sức khỏe",TN,khoa học dữ liệu và trí tuệ nhân tạo,0.599,A01,khoa học dữ liệu,0.599,D07,răng - hàm - mặt,0.589,D07
S02657,5.0,6.75,,,,5.75,8.0,8.75,5.4,"Giúp đỡ người khác,Thể thao,Trò chơi điện tử",XH,công nghệ thông tin,0.523,C14,tâm lý học,0.479,D14,quản trị nhân lực,0.459,D01
S02658,8.0,8.25,8.25,7.5,7.5,,,,5.4,"Nông nghiệp,Thiên nhiên,Văn học",TN,nông nghiệp,0.627,A00,kỹ thuật môi trường,0.557,A00,quản lý tài nguyên và môi trường,0.557,A00
S02659,6.2,7.5,,,,6.75,7.75,8.75,3.6,"Đọc sách,Dịch vụ khách hàng,Công nghệ",XH,an toàn thông tin,0.549,C14,kỹ thuật phần mềm,0.549,C14,công nghệ thông tin,0.549,C14
S02660,8.8,9.5,9.0,8.5,8.5,,,,7.6,"Kỹ thuật,Sáng tạo,Điện tử",TN,kỹ thuật điện - điện tử,0.691,A00,tự động hóa,0.601,A00,kỹ thuật phần mềm,0.601,A00
S02661,5.6,6.75,,,,7.5,7.25,8.75,4.8,"Dạy học,Nghệ thuật,Khoa học",XH,quản lý tài nguyên và môi trường,0.543,C20,công nghệ sinh học,0.501,C04,tâm lý học,0.494,D14
S02662,5.6,6.25,,,,7.0,8.75,8.75,4.2,"Quảng cáo,Giúp đỡ người khác,Chăm sóc sức khỏe",XH,digital marketing,0.525,C04,marketing,0.515,C04,tâm lý học,0.473,D14
S02663,4.4,6.5,,,,6.75,7.0,6.5,3.6,"Giúp đỡ người khác,Du lịch,Lãnh đạo",XH,quản trị khách sạn,0.468,D15,quản trị dịch vụ du lịch và lữ hành,0.468,D15,tâm lý học,0.465,D14
S02664,7.4,7.5,,,,6.5,8.0,7.75,5.6,"Trò chơi điện tử,Nghệ thuật,Kỹ thuật",XH,công nghệ thông tin,0.552,C14,công nghệ kỹ thuật ô tô,0.535,C04,kỹ thuật xây dựng,0.517,D84
S02665,4.8,7.5,,,,6.75,6.75,8.25,5.6,"Giúp đỡ người khác,Du lịch,Kỹ thuật",XH,quản trị dịch vụ du lịch và lữ hành,0.525,D66,quản trị khách sạn,0.505,D14,tâm lý học,0.505,D14
S02666,5.6,5.5,,,,5.5,6.25,6.75,4.0,"Trò chơi điện tử,Ẩm thực,Chăm sóc sức khỏe",XH,công nghệ thông tin,0.451,D01,thú y,0.441,D01,quản lý bệnh viện,0.441,D01
S02667,7.4,6.5,7.0,7.75,4.75,,,,4.0,"Nghiên cứu,Hóa học,Điện tử",TN,công nghệ sinh học,0.635,A00,dược học,0.635,A00,công nghệ thực phẩm,0.635,A00
S02668,6.8,8.25,,,,7.25,8.25,8.75,6.6,"Chính trị,Lãnh đạo,Sáng tạo",XH,kỹ thuật phần mềm,0.567,C14,digital marketing,0.561,C04,marketing,0.551,C04
S02669,4.0,7.5,,,,6.5,8.0,8.25,4.8,"Dạy học,Tài chính,Công nghệ",XH,an toàn thông tin,0.513,C14,công nghệ thông tin,0.513,C14,digital marketing,0.51,C04
S02670,6.0,8.5,,,,7.5,8.0,8.0,4.8,"Quản lý,Giúp đỡ người khác,Sáng tạo",XH,quản trị nhân lực,0.607,D14,quản lý tài nguyên và môi trường,0.567,C20,tâm lý học,0.567,C20
S02671,7.4,7.75,,,,7.5,7.25,7.75,7.0,"Thiết kế,Quảng cáo,Lập trình",XH,kỹ thuật phần mềm,0.555,C14,công nghệ thông tin,0.555,C14,khoa học máy tính,0.555,C14
S02672,7.4,5.5,7.25,8.75,5.5,,,,5.6,"Lập trình,Lãnh đạo,Kỹ thuật",TN,tự động hóa,0.562,A00,kỹ thuật phần mềm,0.562,A00,trí tuệ nhân tạo,0.562,A00
S02673,3.6,7.0,,,,5.25,5.5,7.5,2.4,"Kinh doanh,Giao tiếp,Trò chơi điện tử",XH,quản trị kinh doanh quốc tế,0.597,C20,tài chính - ngân hàng,0.448,A08,ngôn ngữ hàn quốc,0.435,D66
S02674,5.4,4.75,,,,4.5,6.5,7.0,3.2,"Chính trị,Quản lý,Phân tích dữ liệu",XH,kế toán,0.572,A09,quản lý tài nguyên và môi trường,0.483,C20,quản trị kinh doanh quốc tế,0.473,C20
S02675,7.0,7.25,,,,6.25,9.0,8.25,7.0,"Văn hóa,Nghệ thuật,Điện tử",XH,thiết kế thời trang,0.593,D01,nghệ thuật,0.593,D01,quản trị kinh doanh quốc tế,0.557,C20
S02676,7.0,8.0,,,,6.5,6.5,8.75,4.8,"Dịch vụ khách hàng,Truyền thông,Giáo dục",XH,digital marketing,0.537,C04,quản trị dịch vụ du lịch và lữ hành,0.527,D66,marketing,0.527,C04
S02677,6.2,6.75,6.5,4.0,4.25,,,,4.6,"Tự động hóa,Nông nghiệp,Xây dựng",TN,tự động hóa,0.484,D01,trí tuệ nhân tạo,0.481,A01,kỹ thuật xây dựng,0.474,D01
S02678,8.2,9.0,,,,6.25,7.5,9.0,7.4,"Tài chính,Sáng tạo,Toán học",XH,tài chính - ngân hàng,0.659,C04,kiến trúc,0.658,D01,kỹ thuật phần mềm,0.599,C14
S02679,7.2,8.25,6.5,6.75,9.0,,,,5.4,"Điện tử,Y học,Sáng tạo",TN,răng - hàm - mặt,0.646,B00,điều dưỡng,0.566,B03,quản lý bệnh viện,0.566,B03
S02680,8.6,7.75,8.5,7.25,5.0,,,,4.4,"Tự động hóa,Kỹ thuật,Động vật",TN,công nghệ kỹ thuật ô tô,0.655,A00,tự động hóa,0.575,A00,trí tuệ nhân tạo,0.575,A00
S02681,7.2,8.75,,,,9.0,9.25,9.25,7.6,"Văn hóa,Truyền thông,Giúp đỡ người khác",XH,ngôn ngữ hàn quốc,0.651,D66,nhân học,0.651,D15,nghệ thuật,0.648,D14
S02682,3.8,6.5,4.5,4.5,4.0,,,,7.4,"Khoa học,Thống kê,Bảo mật thông tin",TN,khoa học dữ liệu và trí tuệ nhân tạo,0.496,D01,khoa học dữ liệu,0.486,D01,thú y,0.476,D01
S02683,7.4,7.25,,,,6.0,7.75,8.75,6.8,"Dạy học,Thiết kế,Dịch vụ khách hàng",XH,quản trị dịch vụ du lịch và lữ hành,0.546,D84,kỹ thuật xây dựng,0.546,D84,quản trị khách sạn,0.531,D15
S02684,6.8,7.5,,,,7.75,7.75,9.5,6.4,"Thiết kế,Toán học,Giáo dục",XH,kỹ thuật xây dựng,0.643,D84,kỹ thuật điện - điện tử,0.616,D01,kiến trúc,0.606,D01
S02685,6.4,6.75,,,,5.25,6.25,5.75,4.6,"Thể thao,Thiết kế,Dạy học",XH,thiết kế thời trang,0.547,D01,công nghệ kỹ thuật ô tô,0.489,C04,kỹ thuật điện - điện tử,0.477,D01
S02686,2.6,7.0,,,,4.5,6.75,7.5,4.2,"Thể thao,Chính trị,Công nghệ",XH,quan hệ quốc tế,0.459,D15,công nghệ kỹ thuật ô tô,0.448,C04,thiết kế đồ họa,0.429,D14
S02687,8.0,7.5,,,,6.25,7.25,8.25,4.0,"Ẩm thực,Kỹ thuật,Quảng cáo",XH,digital marketing,0.553,C04,marketing,0.543,C04,công nghệ kỹ thuật ô tô,0.533,C04
S02688,4.4,5.5,,,,5.75,6.75,8.0,3.4,"Giáo dục,Trò chơi điện tử,Dịch vụ khách hàng",XH,quản trị khách sạn,0.449,D15,quản trị dịch vụ du lịch và lữ hành,0.449,D15,quản lý tài nguyên và môi trường,0.31,C20
S02689,5.2,4.5,,,,7.25,6.5,8.0,5.2,"Chính trị,Du lịch,Hóa học",XH,quản trị dịch vụ du lịch và lữ hành,0.485,D84,quản trị khách sạn,0.475,D09,công nghệ sinh học,0.456,C04
S02690,5.4,6.75,,,,5.0,5.5,6.25,4.0,"Kinh doanh,Đọc sách,Ngoại ngữ",XH,quản trị kinh doanh quốc tế,0.577,C20,ngôn ngữ anh,0.537,D15,quản trị dịch vụ du lịch và lữ hành,0.467,D66
S02691,8.2,7.25,8.25,5.75,7.25,,,,9.0,"Lập trình,Kỹ thuật,Thống kê",TN,khoa học dữ liệu và trí tuệ nhân tạo,0.599,A01,tự động hóa,0.589,A01,kỹ thuật phần mềm,0.589,A01
S02692,8.6,8.25,5.0,4.5,5.75,,,,8.4,"Truyền thông,Nông nghiệp,Du lịch",TN,ngôn ngữ hàn quốc,0.647,D01,digital marketing,0.587,D01,marketing,0.577,D01
S02693,8.2,7.0,2.25,8.75,8.25,,,,4.6,"Điện tử,Phân tích dữ liệu,Lập trình",TN,tự động hóa,0.686,B00,công nghệ thông tin,0.686,B00,kỹ thuật phần mềm,0.637,D07
S02694,7.8,8.5,,,,9.75,9.5,9.0,6.0,"Quản lý,Sáng tạo,Công nghệ",XH,digital marketing,0.694,C04,kỹ thuật phần mềm,0.687,C14,logistics và quản lý chuỗi cung ứng,0.647,D01
S02695,7.2,6.25,5.5,6.0,6.0,,,,4.2,"Công nghệ,Môi trường,Luật pháp",TN,khoa học dữ liệu và trí tuệ nhân tạo,0.509,A00,tự động hóa,0.506,B00,công nghệ thông tin,0.506,B00
S02696,6.8,7.75,,,,7.25,7.75,8.0,6.6,"Văn hóa,Ngoại ngữ,Kinh doanh",XH,quản trị kinh doanh quốc tế,0.743,C20,quản trị dịch vụ du lịch và lữ hành,0.638,D66,quan hệ quốc tế,0.615,D15
