Ngành,Mức điểm đầu vào,Trường đại học,Điểm chuẩn,Tổ hợp,Năm,Ghi chú,Môn nhân hệ số 2
công nghệ thực phẩm,Trung bình,Đại học Nông Lâm TP.HCM,22.5,A01,2024,,
công nghệ thực phẩm,Trung bình,Đại học Nông Lâm TP.HCM,22.5,B00,2024,,
công nghệ thực phẩm,Trung bình,Đại học Nông Lâm TP.HCM,22.5,D08,2024,,
công nghệ thực phẩm,Trung bình,Đại học Nông Lâm TP.HCM,22.5,A00,2024,Chương trình nâng cao,
công nghệ thực phẩm,Trung bình,Đại học Nông Lâm TP.HCM,22.5,A01,2024,Chương trình nâng cao,
công nghệ thực phẩm,Trung bình,Đại học Nông Lâm TP.HCM,22.5,B00,2024,Chương trình nâng cao,
công nghệ thực phẩm,Trung bình,Đại học Nông Lâm TP.HCM,22.5,D08,2024,Chương trình nâng cao,
công nghệ thực phẩm,Trung bình,Đại học Nông Lâm TP.HCM,22.5,A00,2024,Chương trình tiên tiến,
công nghệ thực phẩm,Trung bình,Đại học Nông Lâm TP.HCM,22.5,A01,2024,Chương trình tiên tiến,
công nghệ thực phẩm,Trung bình,Đại học Nông Lâm TP.HCM,22.5,B00,2024,Chương trình tiên tiến,
công nghệ thực phẩm,Trung bình,Đại học Nông Lâm TP.HCM,22.5,D08,2024,Chương trình tiên tiến,
công nghệ thực phẩm,Trung bình,Đại học Nông Lâm TP.HCM,15.0,A00,2024,,
công nghệ thực phẩm,Trung bình,Đại học Nông Lâm TP.HCM,15.0,B00,2024,,
công nghệ thực phẩm,Trung bình,Đại học Nông Lâm TP.HCM,15.0,C02,2024,,
công nghệ thực phẩm,Trung bình,Đại học Nông Lâm TP.HCM,15.0,D01,2024,,
công nghệ thực phẩm,Trung bình,Đại học Nông Lâm TP.HCM,16.0,A00,2024,,
công nghệ thực phẩm,Trung bình,Đại học Nông Lâm TP.HCM,16.0,B00,2024,,
công nghệ thực phẩm,Trung bình,Đại học Nông Lâm TP.HCM,16.0,D08,2024,,
công nghệ thực phẩm,Trung bình,Đại học Nông Lâm TP.HCM,16.0,D01,2024,,
công nghệ thực phẩm,Trung bình,Đại học Nông Lâm TP.HCM,15.0,A00,2024,,
công nghệ thực phẩm,Trung bình,Đại học Nông Lâm TP.HCM,15.0,A01,2024,,
công nghệ thực phẩm,Trung bình,Đại học Nông Lâm TP.HCM,15.0,B00,2024,,
công nghệ thực phẩm,Trung bình,Đại học Nông Lâm TP.HCM,15.0,D01,2024,,
nông nghiệp,Cao,Đại học Nông Lâm TP.HCM,22.5,A00,2024,,
nông nghiệp,Cao,Đại học Nông Lâm TP.HCM,22.5,A01,2024,,
nông nghiệp,Cao,Đại học Nông Lâm TP.HCM,22.5,B00,2024,,
nông nghiệp,Cao,Đại học Nông Lâm TP.HCM,22.5,D08,2024,,
nông nghiệp,Cao,Đại học Nông Lâm TP.HCM,18.0,A00,2024,,
nông nghiệp,Cao,Đại học Nông Lâm TP.HCM,18.0,A01,2024,,
nông nghiệp,Cao,Đại học Nông Lâm TP.HCM,18.0,D01,2024,,
nông nghiệp,Cao,Đại học Nông Lâm TP.HCM,15.0,A00,2024,,
nông nghiệp,Cao,Đại học Nông Lâm TP.HCM,15.0,B00,2024,,
nông nghiệp,Cao,Đại học Nông Lâm TP.HCM,15.0,B03,2024,,
nông nghiệp,Cao,Đại học Nông Lâm TP.HCM,15.0,D08,2024,,
nông nghiệp,Cao,Đại học Nông Lâm TP.HCM,15.0,A00,2024,,
nông nghiệp,Cao,Đại học Nông Lâm TP.HCM,15.0,B00,2024,,
nông nghiệp,Cao,Đại học Nông Lâm TP.HCM,15.0,C02,2024,,
nông nghiệp,Cao,Đại học Nông Lâm TP.HCM,15.0,A00,2024,,
nông nghiệp,Cao,Đại học Nông Lâm TP.HCM,15.0,B00,2024,,
nông nghiệp,Cao,Đại học Nông Lâm TP.HCM,15.0,C02,2024,,
nông nghiệp,Cao,Đại học Nông Lâm TP.HCM,16.0,A00,2024,,
nông nghiệp,Cao,Đại học Nông Lâm TP.HCM,16.0,B00,2024,,
nông nghiệp,Cao,Đại học Nông Lâm TP.HCM,16.0,A01,2024,,
nông nghiệp,Cao,Đại học Nông Lâm TP.HCM,16.0,D01,2024,,
nông nghiệp,Cao,Đại học Nông Lâm TP.HCM,15.0,A00,2024,,
nông nghiệp,Cao,Đại học Nông Lâm TP.HCM,15.0,A01,2024,,
nông nghiệp,Cao,Đại học Nông Lâm TP.HCM,15.0,B00,2024,,
nông nghiệp,Cao,Đại học Nông Lâm TP.HCM,15.0,D01,2024,,
quản lý tài nguyên và môi trường,Trung bình,Đại học Nông Lâm TP.HCM,20.0,A00,2024,,
quản lý tài nguyên và môi trường,Trung bình,Đại học Nông Lâm TP.HCM,20.0,A01,2024,,
quản lý tài nguyên và môi trường,Trung bình,Đại học Nông Lâm TP.HCM,20.0,B00,2024,,
quản lý tài nguyên và môi trường,Trung bình,Đại học Nông Lâm TP.HCM,20.0,D07,2024,,
quản lý tài nguyên và môi trường,Trung bình,Đại học Nông Lâm TP.HCM,15.0,C00,2024,,
quản lý tài nguyên và môi trường,Trung bình,Đại học Nông Lâm TP.HCM,15.0,D14,2024,,
quản lý tài nguyên và môi trường,Trung bình,Đại học Nông Lâm TP.HCM,15.0,B00,2024,,
quản lý tài nguyên và môi trường,Trung bình,Đại học Nông Lâm TP.HCM,15.0,A01,2024,,
quản lý tài nguyên và môi trường,Trung bình,Đại học Nông Lâm TP.HCM,15.0,A01,2024,,
quản lý tài nguyên và môi trường,Trung bình,Đại học Nông Lâm TP.HCM,15.0,B00,2024,,
quản lý tài nguyên và môi trường,Trung bình,Đại học Nông Lâm TP.HCM,15.0,D01,2024,,
quản lý tài nguyên và môi trường,Trung bình,Đại học Nông Lâm TP.HCM,15.0,C20,2024,,
quản lý đất đai,Cao,Đại học Nông Lâm TP.HCM,21.25,A00,2024,,
quản lý đất đai,Cao,Đại học Nông Lâm TP.HCM,21.25,A01,2024,,
quản lý đất đai,Cao,Đại học Nông Lâm TP.HCM,21.25,A04,2024,,
quản lý đất đai,Cao,Đại học Nông Lâm TP.HCM,21.25,D01,2024,,
quản lý đất đai,Cao,Đại học Nông Lâm TP.HCM,15.0,A00,2024,,
quản lý đất đai,Cao,Đại học Nông Lâm TP.HCM,15.0,A01,2024,,
quản lý đất đai,Cao,Đại học Nông Lâm TP.HCM,15.0,D10,2024,,
quản lý đất đai,Cao,Đại học Nông Lâm TP.HCM,15.0,B00,2024,,
quản lý đất đai,Cao,Đại học Nông Lâm TP.HCM,15.0,A00,2024,,
quản lý đất đai,Cao,Đại học Nông Lâm TP.HCM,15.0,A01,2024,,
quản lý đất đai,Cao,Đại học Nông Lâm TP.HCM,15.0,B00,2024,,
quản lý đất đai,Cao,Đại học Nông Lâm TP.HCM,15.0,D01,2024,,
thú y,Cao,Đại học Nông Lâm TP.HCM,24.5,A00,2024,,
thú y,Cao,Đại học Nông Lâm TP.HCM,24.5,B00,2024,,
thú y,Cao,Đại học Nông Lâm TP.HCM,24.5,D07,2024,,
thú y,Cao,Đại học Nông Lâm TP.HCM,24.5,D08,2024,,
thú y,Cao,Đại học Nông Lâm TP.HCM,25.0,A00,2024,Chương trình tiên tiến,
thú y,Cao,Đại học Nông Lâm TP.HCM,25.0,B00,2024,Chương trình tiên tiến,
thú y,Cao,Đại học Nông Lâm TP.HCM,25.0,D07,2024,Chương trình tiên tiến,
thú y,Cao,Đại học Nông Lâm TP.HCM,25.0,D08,2024,Chương trình tiên tiến,
thú y,Cao,Đại học Nông Lâm TP.HCM,16.0,A00,2024,,
thú y,Cao,Đại học Nông Lâm TP.HCM,16.0,B00,2024,,
thú y,Cao,Đại học Nông Lâm TP.HCM,16.0,D07,2024,,
thú y,Cao,Đại học Nông Lâm TP.HCM,16.0,D08,2024,,
thú y,Cao,Đại học Nông Lâm TP.HCM,17.5,A00,2024,,
thú y,Cao,Đại học Nông Lâm TP.HCM,17.5,A02,2024,,
thú y,Cao,Đại học Nông Lâm TP.HCM,17.5,B00,2024,,
thú y,Cao,Đại học Nông Lâm TP.HCM,17.5,D08,2024,,
thú y,Cao,Đại học Nông Lâm TP.HCM,16.0,A00,2024,,
thú y,Cao,Đại học Nông Lâm TP.HCM,16.0,B00,2024,,
thú y,Cao,Đại học Nông Lâm TP.HCM,16.0,D07,2024,,
thú y,Cao,Đại học Nông Lâm TP.HCM,16.0,D08,2024,,
thú y,Cao,Đại học Nông Lâm TP.HCM,15.0,A00,2024,,
thú y,Cao,Đại học Nông Lâm TP.HCM,15.0,B00,2024,,
thú y,Cao,Đại học Nông Lâm TP.HCM,15.0,C02,2024,,
thú y,Cao,Đại học Nông Lâm TP.HCM,15.0,D01,2024,,
thú y,Cao,Đại học Nông Lâm TP.HCM,15.0,A00,2024,,
thú y,Cao,Đại học Nông Lâm TP.HCM,15.0,B00,2024,,
thú y,Cao,Đại học Nông Lâm TP.HCM,15.0,C02,2024,,
thú y,Cao,Đại học Nông Lâm TP.HCM,15.0,D01,2024,,
thú y,Cao,Đại học Nông Lâm TP.HCM,15.0,A00,2024,,
thú y,Cao,Đại học Nông Lâm TP.HCM,15.0,A01,2024,,
thú y,Cao,Đại học Nông Lâm TP.HCM,15.0,B00,2024,,
thú y,Cao,Đại học Nông Lâm TP.HCM,15.0,D01,2024,,
dược học,Trung bình,Đại học Quốc tế Hồng Bàng,21.0,A00,2024,,
dược học,Trung bình,Đại học Quốc tế Hồng Bàng,21.0,B00,2024,,
dược học,Trung bình,Đại học Quốc tế Hồng Bàng,21.0,D07,2024,,
dược học,Trung bình,Đại học Quốc tế Hồng Bàng,21.0,D08,2024,,
y khoa,Trung bình,Đại học Quốc tế Hồng Bàng,22.5,A00,2024,,
y khoa,Trung bình,Đại học Quốc tế Hồng Bàng,22.5,B00,2024,,
y khoa,Trung bình,Đại học Quốc tế Hồng Bàng,22.5,D07,2024,,
y khoa,Trung bình,Đại học Quốc tế Hồng Bàng,22.5,D08,2024,,
điều dưỡng,Trung bình,Đại học Quốc tế Hồng Bàng,19.0,A00,2024,,
điều dưỡng,Trung bình,Đại học Quốc tế Hồng Bàng,19.0,B00,2024,,
điều dưỡng,Trung bình,Đại học Quốc tế Hồng Bàng,19.0,D07,2024,,
điều dưỡng,Trung bình,Đại học Quốc tế Hồng Bàng,19.0,D08,2024,,
giáo dục tiểu học,Trung bình,Đại học Sài Gòn,25.39,D01,2024,,
quản lý giáo dục,Trung bình,Đại học Sài Gòn,23.89,D01,2024,,
quản lý giáo dục,Trung bình,Đại học Sài Gòn,24.89,C04,2024,,
sư phạm hóa học,Trung bình,Đại học Sài Gòn,26.96,A00,2024,,
sư phạm ngữ văn,Trung bình,Đại học Sài Gòn,28.11,C00,2024,,
sư phạm tiếng anh,Trung bình,Đại học Sài Gòn,27.0,D01,2024,,
sư phạm toán,Trung bình,Đại học Sài Gòn,27.0,A00,2024,,
sư phạm toán,Trung bình,Đại học Sài Gòn,26.75,A01,2024,,
sư phạm vật lý,Trung bình,Đại học Sài Gòn,26.43,A00,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,24.75,A00,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,24.75,A01,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,24.75,D01,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,24.75,D90,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,25.0,A00,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,25.0,A01,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,25.0,D01,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,25.0,D90,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,25.39,A00,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,25.39,A01,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,25.39,D01,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,25.39,D90,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,17.0,A00,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,17.0,A01,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,17.0,D01,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,17.0,D07,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,15.0,A00,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,15.0,A01,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,15.0,D01,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,15.0,C04,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,15.0,A00,2024,Chương trình CLC,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,15.0,A01,2024,Chương trình CLC,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,15.0,D01,2024,Chương trình CLC,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,15.0,C04,2024,Chương trình CLC,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,15.0,A00,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,15.0,A01,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,15.0,D01,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,15.0,C04,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,23.4,A00,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,23.4,A01,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,23.4,C01,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,23.4,D01,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,22.85,A00,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,22.85,A01,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,22.85,C01,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,22.85,D01,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,20.3,A00,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,20.3,A01,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,20.3,C01,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,20.3,D01,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,20.0,A00,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,20.0,A01,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,20.0,B00,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,20.0,D01,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,16.0,A00,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,16.0,A01,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,16.0,B00,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,16.0,D01,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,16.0,D02,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,16.0,D03,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,16.0,D04,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,16.0,D05,2024,,
công nghệ kỹ thuật ô tô,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,16.0,D06,2024,,
công nghệ sinh học,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,15.0,B00,2024,,
công nghệ sinh học,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,15.0,A01,2024,,
công nghệ sinh học,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,15.0,D01,2024,,
công nghệ sinh học,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,15.0,C04,2024,,
công nghệ sinh học,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,15.0,B00,2024,Chương trình đào tạo kỹ sư làm việc Nhật Bản,
công nghệ sinh học,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,15.0,A01,2024,Chương trình đào tạo kỹ sư làm việc Nhật Bản,
công nghệ sinh học,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,15.0,D01,2024,Chương trình đào tạo kỹ sư làm việc Nhật Bản,
công nghệ sinh học,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,15.0,C04,2024,Chương trình đào tạo kỹ sư làm việc Nhật Bản,
công nghệ vật liệu,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,23.33,A00,2024,,
công nghệ vật liệu,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,23.33,A01,2024,,
công nghệ vật liệu,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,23.33,D07,2024,,
công nghệ vật liệu,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,23.33,D90,2024,,
công nghệ vật liệu,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,15.4,A00,2024,,
công nghệ vật liệu,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,15.4,A01,2024,,
công nghệ vật liệu,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,15.4,B00,2024,,
công nghệ vật liệu,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,15.4,D01,2024,,
kỹ thuật môi trường,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,22.0,A00,2024,,
kỹ thuật môi trường,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,22.0,B00,2024,,
kỹ thuật môi trường,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,22.0,D07,2024,,
kỹ thuật môi trường,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,22.0,D90,2024,,
tự động hóa,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,25.35,A00,2024,,
tự động hóa,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,25.35,A01,2024,,
tự động hóa,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,25.35,D01,2024,,
tự động hóa,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,25.35,D90,2024,,
tự động hóa,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,26.14,A00,2024,,
tự động hóa,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,26.14,A01,2024,,
tự động hóa,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,26.14,D01,2024,,
tự động hóa,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,26.14,D90,2024,,
tự động hóa,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,16.5,A00,2024,,
tự động hóa,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,16.5,A01,2024,,
tự động hóa,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,16.5,D01,2024,,
tự động hóa,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,16.5,D07,2024,,
tự động hóa,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,23.19,A00,2024,,
tự động hóa,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,23.19,A01,2024,,
tự động hóa,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,23.19,C01,2024,,
tự động hóa,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,23.19,D01,2024,,
tự động hóa,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,16.3,A00,2024,,
tự động hóa,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,16.3,A01,2024,,
tự động hóa,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,16.3,C01,2024,,
tự động hóa,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,16.3,D01,2024,,
tự động hóa,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,20.0,A00,2024,,
tự động hóa,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,20.0,A01,2024,,
tự động hóa,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,20.0,B00,2024,,
tự động hóa,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,20.0,D01,2024,,
tự động hóa,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,16.0,A00,2024,,
tự động hóa,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,16.0,A01,2024,,
tự động hóa,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,16.0,B00,2024,,
tự động hóa,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,16.0,D01,2024,,
tự động hóa,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,16.0,D02,2024,,
tự động hóa,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,16.0,D03,2024,,
tự động hóa,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,16.0,D04,2024,,
tự động hóa,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,16.0,D05,2024,,
tự động hóa,Trung bình,Đại học Sư phạm Kỹ thuật TP.HCM,16.0,D06,2024,,
giáo dục tiểu học,Cao,Đại học Sư phạm TP.HCM,27.2,D01,2024,,
giáo dục tiểu học,Cao,Đại học Sư phạm TP.HCM,27.2,D02,2024,,
giáo dục tiểu học,Cao,Đại học Sư phạm TP.HCM,27.2,D03,2024,,
giáo dục tiểu học,Cao,Đại học Sư phạm TP.HCM,27.26,D01,2024,,
giáo dục tiểu học,Cao,Đại học Sư phạm TP.HCM,26.13,A00,2024,,
giáo dục tiểu học,Cao,Đại học Sư phạm TP.HCM,26.13,A01,2024,,
giáo dục tiểu học,Cao,Đại học Sư phạm TP.HCM,26.13,D01,2024,,
giáo dục tiểu học,Cao,Đại học Sư phạm TP.HCM,24.73,A00,2024,Phân hiệu Long An,
giáo dục tiểu học,Cao,Đại học Sư phạm TP.HCM,24.73,A01,2024,Phân hiệu Long An,
giáo dục tiểu học,Cao,Đại học Sư phạm TP.HCM,24.73,D01,2024,Phân hiệu Long An,
giáo dục tiểu học,Cao,Đại học Sư phạm TP.HCM,25.9,D01,2024,,
giáo dục tiểu học,Cao,Đại học Sư phạm TP.HCM,27.75,C00,2024,,
giáo dục tiểu học,Cao,Đại học Sư phạm TP.HCM,27.75,D01,2024,,
giáo dục tiểu học,Cao,Đại học Sư phạm TP.HCM,27.75,D08,2024,,
giáo dục tiểu học,Cao,Đại học Sư phạm TP.HCM,27.75,D10,2024,,
giáo dục tiểu học,Cao,Đại học Sư phạm TP.HCM,26.5,C00,2024,,
giáo dục tiểu học,Cao,Đại học Sư phạm TP.HCM,26.5,D01,2024,,
giáo dục tiểu học,Cao,Đại học Sư phạm TP.HCM,26.5,D08,2024,,
giáo dục tiểu học,Cao,Đại học Sư phạm TP.HCM,26.5,D10,2024,,
giáo dục tiểu học,Cao,Đại học Sư phạm TP.HCM,27.5,A00,2024,,
giáo dục tiểu học,Cao,Đại học Sư phạm TP.HCM,27.5,C00,2024,,
giáo dục tiểu học,Cao,Đại học Sư phạm TP.HCM,27.5,D01,2024,,
giáo dục tiểu học,Cao,Đại học Sư phạm TP.HCM,27.5,B00,2024,,
giáo dục tiểu học,Cao,Đại học Sư phạm TP.HCM,27.39,D01,2024,,
giáo dục tiểu học,Cao,Đại học Sư phạm TP.HCM,27.39,A01,2024,,
giáo dục tiểu học,Cao,Đại học Sư phạm TP.HCM,27.39,A00,2024,,
giáo dục tiểu học,Cao,Đại học Sư phạm TP.HCM,27.39,C04,2024,,
hóa học,Trung bình,Đại học Sư phạm TP.HCM,21.3,A00,2024,,
hóa học,Trung bình,Đại học Sư phạm TP.HCM,21.3,D07,2024,,
hóa học,Trung bình,Đại học Sư phạm TP.HCM,21.3,B00,2024,,
hóa học,Trung bình,Đại học Sư phạm TP.HCM,24.9,A00,2024,,
hóa học,Trung bình,Đại học Sư phạm TP.HCM,24.9,B00,2024,,
hóa học,Trung bình,Đại học Sư phạm TP.HCM,24.9,D07,2024,,
hóa học,Trung bình,Đại học Sư phạm TP.HCM,24.9,D90,2024,,
hóa học,Trung bình,Đại học Sư phạm TP.HCM,15.0,B00,2024,,
hóa học,Trung bình,Đại học Sư phạm TP.HCM,15.0,A01,2024,,
hóa học,Trung bình,Đại học Sư phạm TP.HCM,15.0,D01,2024,,
hóa học,Trung bình,Đại học Sư phạm TP.HCM,15.0,C04,2024,,
hóa học,Trung bình,Đại học Sư phạm TP.HCM,21.6,A00,2024,,
hóa học,Trung bình,Đại học Sư phạm TP.HCM,21.6,A01,2024,,
hóa học,Trung bình,Đại học Sư phạm TP.HCM,21.6,B00,2024,,
hóa học,Trung bình,Đại học Sư phạm TP.HCM,21.6,D01,2024,,
ngôn ngữ anh,Trung bình,Đại học Sư phạm TP.HCM,26.99,D01,2024,,
ngôn ngữ anh,Trung bình,Đại học Sư phạm TP.HCM,25.86,D01,2024,,
ngôn ngữ anh,Trung bình,Đại học Sư phạm TP.HCM,25.94,D01,2024,,
ngôn ngữ anh,Trung bình,Đại học Sư phạm TP.HCM,25.94,A01,2024,,
ngôn ngữ anh,Trung bình,Đại học Sư phạm TP.HCM,25.94,D11,2024,,
ngôn ngữ anh,Trung bình,Đại học Sư phạm TP.HCM,25.94,D12,2024,,
ngôn ngữ anh,Trung bình,Đại học Sư phạm TP.HCM,24.57,D01,2024,,
ngôn ngữ anh,Trung bình,Đại học Sư phạm TP.HCM,24.57,D96,2024,,
ngôn ngữ anh,Trung bình,Đại học Sư phạm TP.HCM,15.5,A01,2024,,
ngôn ngữ anh,Trung bình,Đại học Sư phạm TP.HCM,15.5,D01,2024,,
ngôn ngữ anh,Trung bình,Đại học Sư phạm TP.HCM,15.5,D09,2024,,
ngôn ngữ anh,Trung bình,Đại học Sư phạm TP.HCM,15.5,D10,2024,,
