SchoolName,SchoolID,Type,MajorID,Major,SubjectGroup,Benchmark_2024,Note
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm Đánh giá Tư duy năm 2024,TM10,Kiểm toán (Kiểm toán),,20.5,
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm Đánh giá Tư duy năm 2024,TM11,Kinh doanh quốc tế (Thương mại quôc tế),,21.0,
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm Đánh giá Tư duy năm 2024,TM12,Kinh tế quốc tế (Kinh tế quốc tế),,20.0,
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm Đánh giá Tư duy năm 2024,TM13,Kinh tế (Quản lý kinh tế),,19.0,
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm Đánh giá Tư duy năm 2024,TM14,Tài chính - Ngân hàng (Tài chính - Ngân hàng thương mại),,20.0,
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm Đánh giá Tư duy năm 2024,TM15,Tài chính - Ngân hàng (Tài chính - Ngân hàng thương mại - chương trình định hướng chuyên sâu nghề nghiệp quôc tế - IPOP),,18.0,
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm Đánh giá Tư duy năm 2024,TM16,Tài chính - Ngân hàng (Tài chính công),,19.0,
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm Đánh giá Tư duy năm 2024,TM17,Thương mại điện tử (Quản trị thương mại điện tử),,21.0,
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm Đánh giá Tư duy năm 2024,TM19,Luật kinh tế (Luật kinh tế),,19.5,
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm Đánh giá Tư duy năm 2024,TM20,Quản trị kinh doanh (Tiếng Pháp thương mại),,18.0,
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm Đánh giá Tư duy năm 2024,TM21,Ngôn ngữ Trung Quốc (Tiêng Trung thương mại),,20.0,
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm Đánh giá Tư duy năm 2024,TM22,Hệ thống thông tin quản lý (Quản trị Hệ thống thông tin),,18.5,
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm Đánh giá Tư duy năm 2024,TM23,Quản trị nhân lực (Quản trị nhân lực doanh nghiệp),,19.5,
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm Đánh giá Tư duy năm 2024,TM24,Quản trị khách sạn (Quản tri khách sạn -Chương trình định hướng nghề nghiệp),,18.0,
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm Đánh giá Tư duy năm 2024,TM25,Quản trị dịch vụ du lịch và lữ hành (Quản trị dịch vụ du lịch và lữ hành - Chương trinh định hướng nghề nghiệp),,18.0,
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm Đánh giá Tư duy năm 2024,TM26,Hệ thống thông tin quản lý (Quản trị Hệ thống thông tin - Chương trinh định hướng nghề nghiệp),,18.0,
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm Đánh giá Tư duy năm 2024,TM27,Quản trị nhân lực (Quản trị nhân lực doanh nghiệp - Chương trình định hướng chuyên sâu nghề nghiệp quốc tế - IPOP),,18.0,
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm Đánh giá Tư duy năm 2024,TM28,Marketing (Marketing số),,20.5,
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm Đánh giá Tư duy năm 2024,TM29,Luật kinh tế (Luật Thương mại quốc tế),,19.0,
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm Đánh giá Tư duy năm 2024,TM30,Thương mại điện tử (Kinh doanh số),,20.5,
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm Đánh giá Tư duy năm 2024,TM31,Quản trị khách sạn (Quản trị khách sạn),,19.0,
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm Đánh giá Tư duy năm 2024,TM32,Quản trị dịch vụ du lịch và lữ hành (Quản trị dịch vụ du lịch và lữ hành),,19.0,
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm Đánh giá Tư duy năm 2024,TM33,Kinh tế số (Phân tích kinh doanh trong môi trường số),,19.0,
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm Đánh giá Tư duy năm 2024,TM34,Quản trị khách sạn (Quản trị khách sạn -Chương trình định hướng chuyên sâu nghề nghiệp quốc tế - IPOP),,18.0,
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm Đánh giá Tư duy năm 2024,TM35,Marketing (Marketing thương mại - Chương trình định hướng chuyên sâu nghề nghiệp quốc tế - IPOP),,19.0,
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm Đánh giá Tư duy năm 2024,TM36,Kinh doanh quốc tế (Thương mại quốc tế -Chương trinh định hirổng chuyên sâu nghề nghiệp quốc tế - IPOP),,18.5,
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm Đánh giá Tư duy năm 2024,TM37,Logistics và Quản lý chuỗi cung ứng (Logistics và xuất nhập khẩu - Chương trình định hướng chuyên sâu nghề nghiệp quốc tế -IPOP),,19.0,
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm Đánh giá Tư duy năm 2024,TM38,Tài chính - Ngân hàng (Công nghệ Tài chính ngân hàng),,18.5,
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM01,Quản trị kinh doanh (Quản trị kinh doanh),,25.0,CCQT Và Học Bạ
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM01,Quản trị kinh doanh (Quản trị kinh doanh),A00; A01; D01; D07,21.5,Kết quả thi TN THPT + CCQT còn hiệu lực
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM01,Quản trị kinh doanh (Quản trị kinh doanh),A00; A01; D01; D07,22.0,
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM02,Quản trị kinh doanh (Quản trị kinh doanh -Chương trình định hướng chuyên sâu nghề nghiệp quốc tế - IPOP),A00; A01; D01; D07,19.0,Kết quả thi TN THPT + CCQT còn hiệu lực
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM02,Quản trị kinh doanh (Quản trị kinh doanh -Chương trình định hướng chuyên sâu nghề nghiệp quốc tế - IPOP),A00; A01; D01; D07,21.0,Kết quả thi TN THPT + giải HSG
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM02,Quản trị kinh doanh (Quản trị kinh doanh -Chương trình định hướng chuyên sâu nghề nghiệp quốc tế - IPOP),,23.0,CCQT Và Học Bạ
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM03,Quản trị kinh doanh (Khởi nghiệp và phát triển kinh doanh),A00; A01; D01; D07,20.0,Kết quả thi TN THPT + CCQT còn hiệu lực
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM03,Quản trị kinh doanh (Khởi nghiệp và phát triển kinh doanh),A00; A01; D01; D07,21.0,Kết quả thi TN THPT + giải HSG
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM03,Quản trị kinh doanh (Khởi nghiệp và phát triển kinh doanh),,23.5,CCQT Và Học Bạ
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM04,Marketing (Marketing thương mại),A00; A01; D01; D07,24.0,Kết quả thi TN THPT + CCQT còn hiệu lực
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM04,Marketing (Marketing thương mại),A00; A01; D01; D07,23.5,Kết quả thi TN THPT + giải HSG
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM04,Marketing (Marketing thương mại),,26.5,CCQT Và Học Bạ
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM05,Marketing (Quản trị thương hiệu),A00; A01; D01; D07,21.5,Kết quả thi TN THPT + CCQT còn hiệu lực
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM05,Marketing (Quản trị thương hiệu),A00; A01; D01; D07,22.5,Kết quả thi TN THPT + giải HSG
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM05,Marketing (Quân trị thương hiệu),,26.0,CCQT Và Học Bạ
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM06,Logistics và Quản lý chuỗi cung ứng (Logistics và Quản lý chuỗi cung ứng),A00; A01; D01; D07,23.5,Kết quả thi TN THPT + giải HSG
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM06,Logistics và Quản lý chuỗi cung ứng (Logistics và Quản lý chuỗi cung ứng),A00; A01; D01; D07,24.0,Kết quả thi TN THPT + CCQT còn hiệu lực
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM06,Logistics và Quân lý chuỗi cung ứng (Logistics và Quản lý chuỗi cung úng),,27.0,CCQT Và Học Bạ
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM07,Kế toán (Kế toán doanh nghiệp),A00; A01; D01; D07,21.0,Kết quả thi TN THPT + giải HSG
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM07,Kế toán (Kế toán doanh nghiệp),A00; A01; D01; D07,20.5,Kết quả thi TN THPT + CCQT còn hiệu lực
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM07,Kế toán (Kế toán doanh nghiệp),,24.5,CCQT Và Học Bạ
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM08,Kế toán (Kế toán tích hợp chứng chỉ quốc tế ICAEW CFAB - Chương trình định hướng chuyên sâu nghề nghiệp quốc tế - IPOP),A00; A01; D01; D07,21.0,Kết quả thi TN THPT + giải HSG
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM08,Kế toán (Kế toán tích hợp chứng chỉ quốc tế ICAEW CFAB - Chương trình định hướng chuyên sâu nghề nghiệp quốc tế - IPOP),A00; A01; D01; D07,19.0,Kết quả thi TN THPT + CCQT còn hiệu lực
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM08,Kế toán (Kế toán tích họp chứng chỉ quốc tế ICAEW CFAB - chương trình định hướng chuyên sâu nghề nghiệp quốc tế - IPOP),,22.0,CCQT Và Học Bạ
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM09,Kế toán (Kế toán công),A00; A01; D01; D07,21.0,Kết quả thi TN THPT + giải HSG
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM09,Kế toán (Kế toán công),A00; A01; D01; D07,20.0,Kết quả thi TN THPT + CCQT còn hiệu lực
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM09,Kế toán (Kế toán công),,23.0,CCQT Và Học Bạ
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM10,Kiểm toán (Kiểm toán),,25.5,CCQT Và Học Bạ
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM10,Kiểm toán (Kiểm toán),A00; A01; D01; D07,21.0,Kết quả thi TN THPT + giải HSG
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM10,Kiểm toán (Kiểm toán),A00; A01; D01; D07,21.0,Kết quả thi TN THPT + CCQT còn hiệu lực
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM11,Kinh doanh quốc tế (Thương mại quốc tế),A00; A01; D01; D07,23.0,Kết quả thi TN THPT + CCQT còn hiệu lực
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM11,Kinh doanh quốc tế (Thương mại quôc tế),,26.25,CCQT Và Học Bạ
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM11,Kinh doanh quốc tế (Thương mại quốc tế),A00; A01; D01; D07,23.5,Kết quả thi TN THPT + giải HSG
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM12,Kinh tế quốc tế (Kinh tế quốc tế),A00; A01; D01; D07,23.0,Kết quả thi TN THPT + giải HSG
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM12,Kinh tế quốc tế (Kinh tế quốc tế),A00; A01; D01; D07,22.0,Kết quả thi TN THPT + CCQT còn hiệu lực
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM12,Kinh tế quốc tế (Kinh tế quốc tế),,26.25,CCQT Và Học Bạ
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM13,Kinh tế (Quản lý kinh tế),A00; A01; D01; D07,20.0,Kết quả thi TN THPT + CCQT còn hiệu lực
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM13,Kinh tế (Quản lý kinh tế),A00; A01; D01; D07,21.0,Kết quả thi TN THPT + giải HSG
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM13,Kinh tế (Quản lý kinh tế),,23.0,CCQT Và Học Bạ
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM14,Tài chính - Ngân hàng (Tài chính - Ngân hàng thương mại),A00; A01; D01; D07,21.0,Kết quả thi TN THPT + CCQT còn hiệu lực
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM14,Tài chính - Ngân hàng (Tài chính - Ngân hàng thương mại),A00; A01; D01; D07,21.5,Kết quả thi TN THPT + giải HSG
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM14,Tài chính - Ngân hàng (Tài chính - Ngân hàng thương mại),,25.25,CCQT Và Học Bạ
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM15,Tài chính - Ngân hàng (Tài chính - Ngân hàng thương mại - Chương trinh định hướng chuyên sâu nghề nghiệp quốc tế - IPOP),A00; A01; D01; D07,19.0,Kết quả thi TN THPT + CCQT còn hiệu lực
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM15,Tài chính - Ngân hàng (Tài chính - Ngân hàng thương mại - Chương trinh định hướng chuyên sâu nghề nghiệp quốc tế - IPOP),A00; A01; D01; D07,21.0,Kết quả thi TN THPT + giải HSG
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM15,Tài chính - Ngân hàng (Tài chính - Ngân hàng thương mại - chương trình định hướng chuyên sâu nghề nghiệp quôc tế - IPOP),,23.0,CCQT Và Học Bạ
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM16,Tài chính - Ngân hàng (Tài chính công),A00; A01; D01; D07,20.0,Kết quả thi TN THPT + CCQT còn hiệu lực
Trường ĐẠI HỌC Thương mại,TMU,Điểm chuẩn theo phương thức Điểm xét tuyển kết hợp năm 2024,TM16,Tài chính - Ngân hàng (Tài chính công),A00; A01; D01; D07,21.0,Kết quả thi TN THPT + giải HSG
